Altitude_m;Temperature_degC;Humidity_%;Pressure_hPa;PM1_ug/m3;PM2.5_ug/m3;PM10_ug/m3
90;-3.22;57;934.93;168;300;426
90;-3.23;57;934.93;166;295;415
90;-3.24;57;934.94;166;295;415
90;-3.26;57;934.93;160;286;406
89;-3.27;57;934.99;160;286;411
89;-3.28;57;935.01;168;301;433
89;-3.30;57;935.03;169;300;430
90;-3.31;57;934.98;169;310;430
89;-3.32;57;935.04;169;306;421
89;-3.34;57;935.03;168;301;420
89;-3.35;57;935.01;168;301;420
89;-3.36;57;935.06;165;306;427
89;-3.37;57;935.01;165;306;427
89;-3.38;57;935.03;163;303;438
89;-3.38;57;935.04;163;303;438
90;-3.40;58;934.98;171;313;466
90;-3.41;58;934.94;171;313;466
89;-3.42;58;935.00;169;316;472
90;-3.43;58;934.95;169;316;472
90;-3.44;58;934.95;166;307;460
89;-3.45;58;934.99;166;303;448
90;-3.47;58;934.98;163;297;424
90;-3.48;58;934.95;165;297;442
90;-3.50;58;934.94;171;294;457
89;-3.51;58;935.02;171;294;457
89;-3.51;58;935.04;174;301;477
89;-3.52;58;935.06;172;298;463
90;-3.53;58;935.01;174;306;457
90;-3.54;58;934.97;172;307;457
90;-3.55;58;934.97;169;310;454
89;-3.55;58;935.01;169;310;454
90;-3.56;58;934.92;171;309;457
89;-3.56;58;935.03;171;309;457
89;-3.56;58;934.99;166;303;442
89;-3.56;58;935.03;169;301;436
90;-3.57;58;934.97;172;319;471
90;-3.58;58;934.97;172;319;471
90;-3.59;58;934.97;175;330;490
90;-3.59;58;935.00;175;330;490
90;-3.60;58;934.95;175;331;487
89;-3.60;59;935.03;175;331;487
97;-3.63;59;934.09;177;331;481
104;-3.65;59;933.33;181;334;472
111;-3.67;58;932.59;198;367;514
117;-3.68;58;931.86;204;372;517
124;-3.68;58;931.06;207;382;532
131;-3.70;58;930.31;202;378;532
136;-3.70;57;929.75;190;358;511
144;-3.71;57;928.92;186;352;505
152;-3.72;56;927.99;171;328;472
158;-3.73;56;927.32;165;321;457
165;-3.73;56;926.50;163;301;406
172;-3.74;56;925.75;163;298;400
178;-3.75;55;925.07;159;283;375
187;-3.75;55;924.06;159;283;375
186;-3.73;54;924.13;144;244;328
186;-3.72;54;924.20;135;235;322
185;-3.70;53;924.30;105;181;265
185;-3.69;53;924.34;100;172;250
184;-3.67;53;924.43;91;162;231
183;-3.68;53;924.49;90;157;226
183;-3.66;53;924.50;97;169;241
184;-3.67;53;924.42;97;171;240
183;-3.65;53;924.48;106;184;253
183;-3.66;53;924.52;109;193;259
183;-3.65;53;924.50;121;211;292
183;-3.66;53;924.47;126;216;292
184;-3.64;53;924.43;129;217;300
183;-3.64;53;924.51;124;213;294
183;-3.64;53;924.47;115;190;267
184;-3.63;53;924.39;112;189;259
184;-3.62;52;924.43;105;184;247
184;-3.62;52;924.42;105;184;247
183;-3.62;52;924.47;99;175;238
183;-3.61;52;924.48;97;171;229
183;-3.60;52;924.46;94;171;240
183;-3.60;51;924.47;94;168;243
184;-3.60;51;924.39;97;163;244
183;-3.60;51;924.47;97;166;247
183;-3.61;51;924.48;99;172;244
183;-3.60;51;924.50;99;172;244
183;-3.59;51;924.46;100;169;246
184;-3.60;51;924.42;100;169;246
183;-3.60;51;924.47;99;169;249
183;-3.59;51;924.51;99;169;249
183;-3.59;51;924.52;97;171;250
183;-3.59;51;924.49;97;171;250
183;-3.59;51;924.46;105;180;270
184;-3.60;51;924.47;106;181;285
184;-3.59;51;924.45;112;196;292
183;-3.59;51;924.48;114;201;294
183;-3.59;51;924.49;111;199;288
183;-3.59;51;924.46;111;199;288
183;-3.58;51;924.50;109;199;274
183;-3.59;51;924.51;109;199;274
183;-3.58;51;924.50;106;199;267
183;-3.59;51;924.46;106;199;267
183;-3.59;51;924.47;106;192;262
183;-3.59;51;924.49;109;199;271
183;-3.59;51;924.48;111;193;265
183;-3.59;51;924.49;111;193;262
183;-3.60;51;924.48;108;181;261
183;-3.60;51;924.51;103;171;258
184;-3.60;51;924.46;99;168;247
183;-3.59;51;924.50;99;168;247
181;-3.60;51;924.79;102;171;244
187;-3.64;51;924.12;103;174;241
195;-3.67;51;923.21;108;189;238
203;-3.70;51;922.31;109;187;244
212;-3.72;50;921.30;102;181;247
219;-3.75;50;920.45;99;174;241
228;-3.76;50;919.48;87;148;213
236;-3.78;50;918.62;85;144;208
244;-3.79;49;917.67;84;142;190
252;-3.80;49;916.83;82;139;184
261;-3.82;48;915.88;82;130;174
268;-3.84;48;915.08;79;126;165
279;-3.84;48;913.89;70;112;142
281;-3.84;48;913.59;69;108;138
281;-3.82;48;913.59;67;109;135
281;-3.81;48;913.65;69;112;142
280;-3.80;48;913.76;67;111;142
280;-3.79;48;913.74;66;108;142
279;-3.77;48;913.85;61;103;142
279;-3.77;48;913.90;61;103;142
278;-3.76;48;913.93;66;105;141
278;-3.76;47;913.93;66;105;141
278;-3.76;47;913.96;64;103;138
278;-3.75;47;913.94;64;103;138
278;-3.76;47;913.95;69;111;145
278;-3.75;47;913.92;70;112;144
279;-3.75;47;913.88;72;112;148
279;-3.74;47;913.88;69;115;154
278;-3.74;47;913.95;67;109;142
278;-3.73;47;913.92;66;111;145
278;-3.74;47;913.94;64;112;139
278;-3.74;47;913.95;64;109;145
278;-3.74;47;913.94;63;111;153
278;-3.74;47;913.92;64;109;151
278;-3.74;47;913.93;64;109;156
278;-3.73;47;913.93;63;102;151
278;-3.73;47;913.95;64;103;150
278;-3.73;47;913.96;66;103;145
278;-3.73;47;913.95;66;103;148
279;-3.73;47;913.90;67;108;154
278;-3.72;47;913.94;66;109;153
278;-3.72;47;913.91;67;109;154
278;-3.72;47;913.98;67;109;154
278;-3.72;47;913.92;64;106;150
278;-3.72;46;913.94;64;106;151
278;-3.72;46;913.94;61;103;127
278;-3.71;46;913.95;61;100;123
278;-3.72;46;913.93;60;99;126
278;-3.71;46;913.97;58;97;130
279;-3.71;46;913.89;58;94;141
278;-3.71;46;913.92;58;96;148
278;-3.71;46;913.94;58;102;160
278;-3.71;46;913.95;57;102;157
279;-3.71;46;913.90;57;105;139
279;-3.72;46;913.89;55;100;133
278;-3.71;46;913.94;58;99;133
278;-3.71;46;913.93;58;99;127
278;-3.71;46;913.93;64;103;135
278;-3.71;46;913.93;64;105;141
278;-3.70;46;913.94;67;109;141
278;-3.71;46;913.94;67;112;147
278;-3.71;46;913.96;66;109;151
278;-3.72;46;913.94;66;109;151
278;-3.72;46;914.00;64;106;139
278;-3.71;46;913.97;64;106;139
282;-3.74;46;913.52;61;99;133
293;-3.78;46;912.34;60;100;135
304;-3.81;46;911.09;57;94;133
314;-3.82;45;909.95;55;91;124
326;-3.84;45;908.63;49;78;112
337;-3.85;45;907.42;48;75;109
348;-3.86;44;906.21;40;63;82
360;-3.87;44;904.98;40;63;82
375;-3.89;43;903.34;36;57;76
386;-3.89;44;902.06;36;58;76
397;-3.89;44;900.91;40;64;84
408;-3.89;44;899.68;42;67;87
417;-3.88;44;898.71;48;75;97
417;-3.88;44;898.72;48;75;97
414;-3.85;44;899.05;46;72;99
405;-3.84;44;899.98;45;70;96
398;-3.83;44;900.76;43;69;97
393;-3.83;44;901.38;43;69;96
385;-3.82;44;902.22;43;70;99
381;-3.81;44;902.64;45;70;103
375;-3.80;44;903.32;42;69;97
373;-3.79;44;903.48;42;69;97
370;-3.77;43;903.85;36;61;84
370;-3.78;43;903.80;36;61;82
371;-3.79;43;903.75;30;52;73
371;-3.79;43;903.74;27;49;67
372;-3.80;43;903.67;24;45;58
372;-3.80;42;903.64;24;45;58
372;-3.81;42;903.66;24;42;54
371;-3.80;42;903.71;24;42;54
372;-3.81;42;903.65;24;39;49
372;-3.81;42;903.68;24;39;49
372;-3.81;42;903.67;24;39;51
372;-3.81;42;903.68;24;39;51
372;-3.81;42;903.67;24;37;51
371;-3.81;42;903.71;24;37;51
371;-3.82;42;903.69;21;34;48
372;-3.82;42;903.66;21;34;48
372;-3.82;42;903.66;18;31;51
372;-3.82;42;903.66;18;30;49
372;-3.82;42;903.66;18;33;48
372;-3.82;42;903.66;16;33;46
372;-3.83;42;903.60;18;34;42
372;-3.83;42;903.62;16;34;45
372;-3.83;42;903.64;16;34;46
371;-3.83;42;903.69;16;34;46
372;-3.83;42;903.68;16;31;40
372;-3.84;42;903.62;16;31;40
371;-3.84;42;903.65;16;30;40
372;-3.85;42;903.64;16;30;40
372;-3.85;42;903.66;15;27;37
372;-3.85;42;903.64;15;27;37
372;-3.85;42;903.66;16;24;34
372;-3.85;42;903.65;16;24;34
372;-3.86;42;903.66;15;22;37
372;-3.86;42;903.62;15;22;37
372;-3.86;42;903.66;15;22;36
372;-3.86;42;903.64;15;22;36
372;-3.86;42;903.63;15;22;33
372;-3.87;42;903.63;15;22;33
372;-3.87;42;903.65;16;27;34
372;-3.88;42;903.63;16;27;34
372;-3.88;42;903.64;18;28;37
372;-3.89;42;903.63;18;28;37
372;-3.89;42;903.65;18;30;31
372;-3.89;42;903.62;18;30;31
372;-3.89;42;903.60;18;30;37
372;-3.89;42;903.64;18;30;37
372;-3.90;41;903.61;18;28;39
372;-3.90;41;903.62;18;28;39
367;-3.91;41;904.15;18;28;40
383;-3.93;41;902.54;18;28;40
394;-3.94;41;901.24;19;34;48
405;-3.95;42;900.00;21;39;49
416;-3.96;42;898.83;34;58;90
428;-3.95;42;897.54;36;61;96
439;-3.94;42;896.29;39;66;100
451;-3.93;42;895.03;40;67;103
465;-3.91;42;893.54;43;70;109
467;-3.90;42;893.33;43;70;106
466;-3.89;42;893.40;46;73;111
466;-3.89;42;893.34;45;73;112
466;-3.86;42;893.43;46;73;112
465;-3.86;42;893.44;46;73;112
465;-3.85;42;893.53;45;72;106
464;-3.84;42;893.59;45;72;106
465;-3.83;42;893.54;45;76;114
465;-3.83;42;893.52;46;76;117
464;-3.82;42;893.55;46;78;117
464;-3.82;42;893.60;48;79;120
464;-3.81;43;893.59;49;84;133
464;-3.80;43;893.61;49;84;133
465;-3.79;43;893.58;48;82;133
464;-3.79;43;893.52;48;81;130
464;-3.79;43;893.63;49;84;139
465;-3.79;43;893.53;49;81;133
464;-3.78;43;893.57;49;84;130
464;-3.78;43;893.57;48;82;133
465;-3.77;43;893.49;49;82;127
464;-3.77;43;893.57;49;81;127
465;-3.77;43;893.48;49;82;136
465;-3.77;43;893.52;51;85;139
465;-3.76;43;893.52;52;88;147
464;-3.76;43;893.62;52;88;141
465;-3.76;43;893.49;51;85;130
464;-3.76;43;893.58;49;81;124
465;-3.75;43;893.52;49;82;132
465;-3.76;43;893.50;49;82;132
465;-3.76;43;893.53;51;82;127
465;-3.75;43;893.45;51;81;127
465;-3.75;43;893.47;49;84;129
465;-3.75;43;893.51;49;82;126
465;-3.75;43;893.46;48;85;132
465;-3.75;43;893.46;48;85;132
464;-3.75;43;893.57;49;91;138
465;-3.75;43;893.54;49;91;138
464;-3.75;43;893.55;51;90;141
464;-3.75;43;893.59;51;90;141
465;-3.76;43;893.46;51;91;142
465;-3.75;43;893.47;51;88;141
464;-3.75;43;893.55;51;88;127
464;-3.76;43;893.56;51;87;126
465;-3.76;43;893.45;51;85;133
465;-3.75;43;893.54;51;85;133
465;-3.76;43;893.51;49;82;127
464;-3.75;43;893.55;49;79;120
464;-3.75;43;893.64;49;79;121
465;-3.76;43;893.49;49;79;118
465;-3.75;43;893.52;49;79;115
465;-3.75;43;893.54;49;81;118
464;-3.76;43;893.61;49;82;121
464;-3.75;43;893.58;49;82;118
454;-3.76;43;894.64;49;85;123
450;-3.77;43;895.09;49;84;124
444;-3.77;42;895.80;46;78;114
433;-3.77;42;896.96;45;75;112
427;-3.78;42;897.59;42;72;108
420;-3.78;42;898.38;42;69;105
414;-3.78;43;899.00;40;66;100
408;-3.79;43;899.75;40;66;97
401;-3.79;43;900.46;42;70;105
393;-3.80;42;901.35;42;69;103
386;-3.80;42;902.12;42;66;97
381;-3.80;42;902.67;40;64;93
373;-3.81;42;903.57;39;61;87
366;-3.80;42;904.33;34;55;78
357;-3.80;42;905.28;33;52;73
345;-3.80;42;906.63;28;45;63
343;-3.79;42;906.82;22;33;43
335;-3.79;42;907.68;21;30;37
327;-3.79;42;908.51;18;31;42
318;-3.79;42;909.55;19;36;46
314;-3.80;42;909.99;21;39;48
307;-3.78;42;910.77;22;39;49
299;-3.79;43;911.66;30;48;66
290;-3.79;43;912.61;33;52;73
283;-3.80;44;913.41;43;67;93
277;-3.80;45;914.12;46;72;99
271;-3.80;46;914.76;61;106;139
263;-3.80;47;915.59;63;106;142
257;-3.81;47;916.31;73;127;184
247;-3.81;47;917.40;73;127;184
242;-3.80;47;917.91;75;127;181
236;-3.80;47;918.63;70;120;175
227;-3.81;47;919.58;55;93;124
221;-3.81;47;920.27;52;85;117
212;-3.81;47;921.32;48;75;108
206;-3.82;47;921.91;48;75;108
198;-3.82;48;922.87;49;76;111
190;-3.83;48;923.76;49;76;111
182;-3.84;48;924.40;54;82;120
176;-3.85;49;925.25;57;90;127
169;-3.83;50;926.11;85;139;189
158;-3.83;50;927.28;91;147;205
147;-3.84;51;928.57;121;202;280
141;-3.84;52;929.19;130;222;310
138;-3.85;52;929.55;145;256;381
131;-3.84;53;930.33;145;256;381
122;-3.85;53;931.28;150;268;403
110;-3.84;54;932.72;157;285;426
104;-3.85;54;933.39;157;285;430
98;-3.85;55;933.99;160;291;435
93;-3.85;55;934.61;157;289;427
84;-3.85;55;935.58;157;289;427
71;-3.85;56;937.12;151;277;417
62;-3.87;56;938.06;154;283;424
54;-3.89;57;938.94;172;313;466
52;-3.88;57;939.16;169;307;451
44;-3.89;57;940.12;189;330;493
33;-3.90;57;941.35;184;322;486
25;-3.91;58;942.23;190;354;538
19;-3.92;58;942.96;190;354;538
6;-3.92;58;944.41;190;358;544
0;-3.92;58;945.05;190;358;544
-7;-3.93;59;945.88;192;367;558
-9;-3.93;59;946.17;192;369;565
-9;-3.94;59;946.18;201;385;594
-6;-3.93;59;945.77;199;388;598
-5;-3.91;59;945.72;202;379;580
-5;-3.90;59;945.72;199;379;583
-6;-3.89;59;945.80;195;358;555
-5;-3.88;59;945.69;195;358;555
-5;-3.86;59;945.71;189;348;523
-5;-3.85;59;945.70;189;348;523
-5;-3.85;58;945.69;180;331;480
-5;-3.83;58;945.70;180;331;480
-5;-3.82;58;945.70;175;325;481
-4;-3.82;58;945.61;175;325;481
-4;-3.77;58;945.59;175;334;486
-4;-3.73;58;945.58;172;334;484
-4;-3.69;58;945.58;175;328;505
-4;-3.66;58;945.59;174;334;496
-4;-3.62;58;945.58;168;322;487
-5;-3.61;58;945.64;168;322;487
-4;-3.59;58;945.59;166;316;477
-5;-3.57;58;945.63;166;316;477
-4;-3.55;58;945.61;163;313;463
-5;-3.54;58;945.62;160;313;457
-5;-3.52;58;945.65;162;301;454
-5;-3.50;58;945.65;160;295;441
-5;-3.49;58;945.62;160;297;471
-4;-3.48;58;945.59;160;292;462
-5;-3.46;58;945.62;160;292;472
-5;-3.46;58;945.62;160;292;472
-4;-3.45;58;945.60;160;301;472
-4;-3.44;58;945.60;160;300;469
-5;-3.43;57;945.62;154;294;442
-5;-3.42;57;945.62;154;295;439
-5;-3.41;57;945.62;160;289;448
-4;-3.41;57;945.61;160;289;448
-5;-3.38;57;945.67;160;292;453
-4;-3.39;57;945.61;160;292;453
-5;-3.37;57;945.65;160;292;451
-5;-3.37;57;945.62;160;292;451
-5;-3.36;57;945.61;162;289;453
-4;-3.36;57;945.59;162;289;453
-4;-3.36;57;945.60;160;288;451
-5;-3.35;57;945.61;160;288;451
-4;-3.35;57;945.58;160;291;469
-5;-3.34;57;945.65;160;291;469
-4;-3.34;57;945.58;160;289;477
-5;-3.33;57;945.64;160;289;477
-5;-3.34;57;945.63;165;297;498
-5;-3.32;57;945.62;164;293;490
-4;-3.32;57;945.61;163;301;463
-4;-3.31;57;945.60;165;301;457
-5;-3.29;57;945.63;163;306;468
-5;-3.28;57;945.63;163;309;469
-5;-3.27;57;945.62;160;307;468
-5;-3.26;57;945.66;159;301;459
-5;-3.25;57;945.63;162;305;460
-5;-3.24;57;945.62;161;303;458
-5;-3.23;57;945.63;164;304;459
-5;-3.21;57;945.64;164;304;459
-5;-3.19;57;945.65;156;290;443
-5;-3.19;58;945.66;156;290;443
-5;-3.16;58;945.64;158;292;428
-5;-3.14;58;945.61;158;291;427
-5;-3.11;58;945.63;159;297;427
-5;-3.10;58;945.63;159;297;427
-5;-3.07;58;945.65;159;294;436
-5;-3.04;58;945.64;159;294;436
-5;-3.03;58;945.64;165;307;443
-5;-3.01;58;945.61;166;310;445
-5;-2.98;58;945.65;166;306;478
-5;-2.96;58;945.65;166;305;478
-5;-2.89;58;945.63;166;307;468
-5;-2.83;58;945.63;166;307;468
-4;-2.73;58;945.59;167;310;459
-5;-2.66;58;945.67;167;310;459
-5;-2.53;58;945.63;166;308;440
-5;-2.43;58;945.70;166;308;440
-5;-2.34;58;945.66;168;313;449
-5;-2.28;58;945.66;168;313;449
-5;-2.22;58;945.62;171;317;461
-5;-2.19;57;945.68;170;316;460
-5;-2.14;57;945.65;174;316;474
-5;-2.10;57;945.66;174;316;474
-5;-2.06;57;945.65;176;311;479
-5;-2.02;57;945.64;179;315;483
-5;-1.96;57;945.69;180;320;495
-5;-1.90;57;945.65;177;323;503
-5;-1.84;57;945.67;173;325;487
-5;-1.80;57;945.69;173;325;487
-5;-1.74;57;945.69;174;323;483
-6;-1.71;57;945.75;173;318;476
-6;-1.66;57;945.75;175;329;483
-6;-1.63;57;945.73;177;329;487
-6;-1.57;57;945.76;177;332;509
-6;-1.53;57;945.80;177;332;509
-6;-1.48;57;945.82;180;334;502
-6;-1.45;56;945.83;180;334;502
-6;-1.41;56;945.82;176;327;480
-6;-1.38;56;945.82;175;326;486
-6;-1.35;56;945.81;183;326;477
-6;-1.33;56;945.83;184;330;484
-6;-1.31;56;945.81;184;326;515
-6;-1.28;55;945.78;184;325;514
-7;-1.25;55;945.89;182;329;519
-7;-1.23;55;945.85;182;329;519
-6;-1.20;55;945.78;182;329;511
-6;-1.18;55;945.81;182;329;511
-6;-1.13;55;945.79;178;325;505
-7;-1.10;55;945.87;178;325;505
-7;-1.06;55;945.87;180;323;496
-7;-1.03;55;945.90;180;324;498
-7;-1.00;55;945.86;179;328;489
-7;-0.97;55;945.87;179;328;489
-7;-0.95;55;945.85;178;322;483
-7;-0.92;55;945.87;177;320;477
-7;-0.91;55;945.87;166;313;467
-7;-0.89;55;945.86;162;309;463
-7;-0.87;55;945.86;159;304;454
-7;-0.84;55;945.86;158;299;457
-6;-0.81;56;945.82;155;288;436
-7;-0.76;57;945.85;155;288;436
-7;-0.68;58;945.86;156;285;442
-7;-0.64;59;945.89;153;281;435
-7;-0.59;60;945.91;146;267;408
-7;-0.57;60;945.89;146;267;408
-7;-0.53;60;945.91;140;248;370
-7;-0.52;60;945.86;140;248;370
