Altitude_m;Temperature_degC;Humidity_%;Pressure_hPa;PM1_ug/m3;PM2.5_ug/m3;PM10_ug/m3
189;-5.70;58;928.34;90;159;214
189;-5.67;58;928.34;90;159;214
189;-5.62;58;928.35;90;154;211
189;-5.62;58;928.36;91;154;217
189;-5.61;57;928.36;85;147;208
188;-5.57;57;928.39;85;151;211
189;-5.58;57;928.31;87;151;207
189;-5.55;57;928.30;85;151;211
189;-5.54;57;928.34;88;153;210
189;-5.52;57;928.32;88;153;210
189;-5.51;57;928.34;87;150;211
189;-5.50;57;928.34;87;148;214
188;-5.48;56;928.38;85;145;216
188;-5.46;56;928.39;85;145;207
188;-5.44;56;928.39;91;160;229
188;-5.44;56;928.37;93;162;228
189;-5.42;56;928.34;93;163;229
189;-5.41;56;928.35;93;163;229
188;-5.38;56;928.39;93;162;229
189;-5.38;56;928.35;93;162;229
188;-5.39;56;928.38;94;166;235
189;-5.38;56;928.33;94;160;223
189;-5.36;56;928.32;100;169;240
189;-5.35;56;928.34;103;171;241
188;-5.35;56;928.41;103;172;243
188;-5.34;56;928.40;102;168;238
189;-5.35;56;928.36;99;166;232
188;-5.34;55;928.38;99;166;232
188;-5.32;55;928.37;96;159;232
189;-5.32;55;928.36;96;159;232
188;-5.33;55;928.41;97;159;232
194;-5.32;55;927.70;97;159;232
205;-5.32;55;926.48;84;141;219
216;-5.31;55;925.27;78;127;196
232;-5.31;55;923.63;51;79;117
242;-5.31;55;922.42;48;73;108
255;-5.29;56;920.97;42;69;91
266;-5.29;56;919.71;42;69;91
281;-5.30;56;918.01;43;70;100
289;-5.29;55;917.20;45;70;102
287;-5.27;54;917.44;46;75;109
286;-5.27;54;917.47;43;72;105
286;-5.24;53;917.54;42;70;99
285;-5.24;53;917.63;40;69;97
285;-5.26;53;917.63;39;66;97
284;-5.25;52;917.69;39;66;97
284;-5.26;52;917.70;40;67;100
284;-5.23;52;917.71;40;67;100
284;-5.24;52;917.75;40;66;94
284;-5.25;52;917.76;40;66;94
284;-5.26;51;917.72;40;66;96
284;-5.25;51;917.74;40;66;96
284;-5.26;51;917.74;40;67;99
284;-5.26;51;917.75;40;67;99
283;-5.23;51;917.86;40;66;93
284;-5.24;51;917.77;42;66;93
283;-5.25;51;917.79;42;69;94
284;-5.26;51;917.77;42;69;97
284;-5.25;51;917.75;43;69;97
284;-5.26;51;917.74;43;69;97
284;-5.24;51;917.75;43;69;94
284;-5.26;51;917.71;43;67;96
284;-5.24;51;917.76;43;67;93
284;-5.23;51;917.76;42;66;93
284;-5.24;51;917.72;40;63;90
284;-5.24;51;917.76;40;63;84
283;-5.22;51;917.81;39;61;79
284;-5.22;51;917.76;39;61;79
284;-5.24;51;917.71;39;58;78
284;-5.23;51;917.75;39;58;78
284;-5.23;50;917.73;39;60;79
284;-5.23;50;917.75;39;58;81
284;-5.21;50;917.78;37;58;79
284;-5.22;50;917.77;37;58;79
284;-5.23;50;917.75;36;55;78
284;-5.23;50;917.73;36;57;81
284;-5.22;50;917.76;36;54;76
284;-5.23;50;917.75;36;52;75
284;-5.21;50;917.76;36;52;69
284;-5.22;50;917.77;36;52;69
284;-5.22;50;917.77;34;52;67
284;-5.22;50;917.72;34;52;67
284;-5.22;50;917.76;33;49;67
284;-5.20;50;917.76;33;49;67
283;-5.19;50;917.79;34;51;70
283;-5.20;50;917.80;34;51;70
283;-5.21;50;917.80;33;49;67
284;-5.21;50;917.74;33;49;67
283;-5.22;50;917.84;31;45;61
285;-5.21;50;917.58;31;45;61
297;-5.22;50;916.32;34;51;70
309;-5.22;51;914.99;34;54;75
319;-5.19;51;913.81;40;63;87
335;-5.19;52;912.05;46;73;100
347;-5.18;52;910.81;58;100;129
360;-5.19;52;909.31;58;100;129
373;-5.22;52;907.95;58;100;126
385;-5.24;51;906.60;60;103;130
382;-5.21;51;906.96;46;75;102
381;-5.25;51;906.97;45;72;100
381;-5.22;51;907.07;46;76;105
380;-5.24;51;907.14;46;76;105
380;-5.26;50;907.14;46;76;103
379;-5.23;50;907.28;46;76;103
379;-5.23;50;907.28;48;75;103
378;-5.24;50;907.32;48;75;103
378;-5.25;50;907.35;46;72;100
378;-5.25;49;907.34;46;72;100
378;-5.27;49;907.32;45;72;100
379;-5.29;49;907.29;43;70;99
378;-5.27;49;907.35;43;70;96
378;-5.29;49;907.35;43;70;96
378;-5.27;49;907.34;43;70;96
378;-5.26;49;907.39;43;70;96
379;-5.30;49;907.26;45;69;93
378;-5.28;49;907.39;45;69;93
378;-5.29;49;907.31;45;72;93
377;-5.30;49;907.41;45;72;93
378;-5.30;49;907.37;45;70;94
378;-5.28;49;907.40;45;70;94
377;-5.28;49;907.42;45;70;96
377;-5.30;48;907.43;45;72;96
378;-5.31;48;907.40;43;69;96
377;-5.30;48;907.45;43;69;97
378;-5.32;48;907.40;45;73;100
378;-5.31;48;907.38;45;73;100
378;-5.32;48;907.40;46;75;105
378;-5.32;48;907.38;46;75;105
378;-5.33;48;907.38;48;76;106
378;-5.33;48;907.34;48;78;108
378;-5.33;48;907.37;49;78;114
378;-5.34;48;907.38;49;82;115
377;-5.33;48;907.43;49;85;115
378;-5.32;48;907.40;49;87;120
378;-5.34;48;907.41;49;84;114
378;-5.34;48;907.37;49;79;112
377;-5.36;48;907.41;51;82;112
378;-5.36;48;907.37;51;82;108
377;-5.34;48;907.42;51;81;108
378;-5.37;48;907.40;52;84;111
377;-5.34;48;907.43;51;87;112
377;-5.36;48;907.44;51;85;112
377;-5.37;48;907.45;51;90;117
377;-5.37;48;907.42;51;88;115
377;-5.38;48;907.43;49;85;115
377;-5.37;48;907.41;49;85;115
377;-5.39;48;907.42;51;85;112
378;-5.40;48;907.34;51;84;115
377;-5.40;48;907.41;51;85;114
384;-5.36;48;906.72;51;81;109
398;-5.39;49;905.13;46;73;105
410;-5.38;49;903.88;46;73;105
421;-5.40;48;902.67;37;61;90
430;-5.40;48;901.63;36;60;88
443;-5.41;47;900.28;30;51;75
454;-5.42;47;898.98;30;51;75
473;-5.42;47;896.94;25;45;52
472;-5.38;47;897.09;25;45;52
472;-5.37;47;897.03;19;34;48
471;-5.37;46;897.15;19;36;48
471;-5.40;46;897.21;22;40;61
470;-5.37;46;897.26;25;43;67
470;-5.41;46;897.28;27;48;72
470;-5.39;46;897.34;27;48;73
469;-5.39;46;897.36;27;48;70
470;-5.38;46;897.31;28;46;70
469;-5.38;46;897.41;27;45;66
469;-5.38;46;897.42;27;45;64
469;-5.38;46;897.37;24;45;64
469;-5.36;46;897.39;24;43;61
470;-5.39;46;897.34;22;39;52
469;-5.37;46;897.37;22;36;51
469;-5.36;46;897.40;22;36;51
469;-5.37;46;897.43;22;36;49
469;-5.35;46;897.43;22;37;49
469;-5.38;46;897.39;21;39;51
470;-5.41;46;897.35;22;39;54
469;-5.37;46;897.38;22;37;52
470;-5.41;46;897.31;22;34;51
470;-5.40;46;897.34;22;36;52
469;-5.37;46;897.39;21;36;54
469;-5.34;45;897.44;21;34;51
469;-5.38;45;897.39;19;33;46
469;-5.35;45;897.42;19;33;48
469;-5.34;45;897.41;18;33;45
469;-5.37;45;897.38;18;34;43
469;-5.36;45;897.39;19;40;46
469;-5.37;45;897.38;21;40;48
469;-5.37;45;897.41;21;40;46
469;-5.36;45;897.42;21;37;48
468;-5.34;45;897.46;19;39;49
468;-5.34;45;897.48;21;42;52
468;-5.33;45;897.47;21;39;52
469;-5.36;45;897.41;21;39;54
469;-5.38;45;897.39;22;43;55
469;-5.36;45;897.46;22;40;52
469;-5.35;45;897.46;22;40;54
469;-5.37;45;897.41;22;42;54
469;-5.35;45;897.46;22;39;51
468;-5.34;45;897.47;22;37;48
469;-5.34;45;897.44;22;36;48
468;-5.32;45;897.47;22;36;48
469;-5.38;45;897.40;24;36;45
468;-5.35;45;897.48;22;33;40
458;-5.33;45;898.60;21;33;39
455;-5.30;45;898.98;21;30;39
444;-5.29;45;900.06;21;30;37
436;-5.30;45;901.01;19;27;36
425;-5.27;45;902.26;19;27;37
421;-5.27;45;902.94;18;25;37
412;-5.24;45;903.58;18;25;36
403;-5.24;45;904.61;16;22;31
396;-5.25;45;905.38;15;22;31
389;-5.25;45;906.15;15;22;31
381;-5.21;46;907.02;19;28;45
374;-5.20;46;907.75;21;31;52
367;-5.22;46;908.61;33;49;79
359;-5.20;47;909.47;34;54;87
352;-5.22;47;910.25;42;67;99
344;-5.21;47;911.14;45;69;100
333;-5.17;48;912.31;46;70;105
326;-5.20;48;913.05;46;72;105
320;-5.20;49;913.79;49;75;109
313;-5.20;49;914.56;51;78;111
304;-5.19;50;915.54;61;97;142
297;-5.20;50;916.31;64;108;154
288;-5.19;51;917.20;82;142;210
282;-5.20;51;917.92;85;151;219
274;-5.17;52;918.84;88;150;214
268;-5.18;51;919.54;88;150;213
258;-5.17;51;920.59;70;120;180
253;-5.18;51;921.16;64;108;157
245;-5.19;50;922.02;45;72;109
239;-5.18;50;922.74;40;67;103
227;-5.16;50;924.07;39;64;88
219;-5.15;50;924.94;37;63;85
209;-5.15;50;926.07;36;63;85
201;-5.16;50;926.92;36;60;87
194;-5.14;50;927.79;36;61;93
186;-5.13;49;928.59;36;60;93
175;-5.13;50;929.86;40;67;97
168;-5.13;50;930.66;45;73;106
159;-5.12;51;931.65;52;88;127
151;-5.12;51;932.62;52;88;127
143;-5.10;51;933.49;73;127;181
135;-5.11;52;934.41;79;136;196
124;-5.16;53;935.78;111;199;298
116;-5.14;54;936.52;115;208;310
106;-5.18;55;937.58;165;312;463
98;-5.20;56;938.48;181;348;529
93;-5.21;56;939.11;228;442;667
90;-5.23;57;939.48;238;469;696
90;-5.29;58;939.41;232;451;676
90;-5.34;58;939.39;220;424;637
91;-5.40;59;939.36;199;361;550
91;-5.43;59;939.30;198;355;568
88;-5.47;59;939.63;199;351;567
82;-5.53;60;940.39;202;361;589
76;-5.54;60;941.04;225;418;657
72;-5.56;60;941.43;228;430;669
67;-5.58;60;942.03;235;468;718
64;-5.66;61;942.33;232;465;682
62;-5.69;61;942.55;226;450;682
58;-5.75;61;943.05;229;448;679
51;-5.77;62;943.82;226;441;669
46;-5.91;62;944.40;226;441;669
43;-6.03;62;944.81;223;427;663
40;-6.07;62;945.16;223;427;663
38;-6.14;62;945.28;223;421;642
34;-6.13;62;945.81;219;414;631
29;-6.24;62;946.32;213;414;645
17;-6.17;62;947.74;208;408;637
14;-6.18;62;948.04;208;406;649
8;-6.21;62;948.75;208;406;649
0;-6.25;63;949.60;216;415;658
-2;-6.27;63;949.84;216;415;658
-2;-6.22;63;949.89;228;427;682
-2;-6.24;63;949.85;228;427;682
-4;-6.00;63;950.15;237;438;688
-4;-5.99;63;950.15;238;438;682
-4;-5.96;63;950.13;240;445;682
-5;-5.94;63;950.18;240;444;673
-5;-5.90;63;950.20;232;435;676
-5;-5.87;64;950.19;232;435;676
-5;-5.84;64;950.20;226;430;685
-4;-5.81;64;950.15;226;430;685
-4;-5.75;64;950.11;229;430;676
-5;-5.69;64;950.20;229;430;676
-5;-5.59;64;950.20;226;424;670
-5;-5.52;64;950.21;226;424;670
-5;-5.40;65;950.19;220;414;682
-5;-5.33;65;950.17;220;414;682
-5;-5.20;66;950.19;217;399;643
-5;-5.11;66;950.21;217;399;643
-5;-4.99;67;950.17;211;382;610
-4;-4.89;68;950.15;211;382;610
-5;-4.75;68;950.17;204;373;589
-5;-4.64;68;950.20;204;373;589
-5;-4.34;69;950.18;204;373;589
-5;-4.23;71;950.17;199;370;579
-5;-4.10;72;950.20;199;370;579
-5;-3.88;73;950.19;202;376;580
-5;-3.74;73;950.22;205;385;591
-5;-3.51;73;950.22;207;402;619
-5;-3.36;74;950.20;207;402;619
-5;-3.25;75;950.17;226;442;688
-5;-3.11;75;950.22;231;451;700
-5;-2.97;75;950.17;238;472;780
-5;-2.83;75;950.21;240;472;760
-5;-2.70;75;950.21;244;484;805
-5;-2.56;75;950.23;244;484;805
-5;-2.43;75;950.26;250;490;817
-5;-2.31;75;950.24;250;490;817
-5;-2.13;75;950.21;253;496;813
-5;-2.00;75;950.22;253;496;813
-5;-1.83;75;950.20;256;496;814
-5;-1.71;75;950.22;256;496;814
-5;-1.54;75;950.20;259;499;829
-5;-1.43;75;950.19;259;499;829
-5;-1.30;75;950.19;261;536;853
-5;-1.13;75;950.20;261;536;859
-5;-1.02;76;950.19;275;584;931
-5;-0.92;76;950.19;281;593;943
-5;-0.79;76;950.20;283;582;933
-5;-0.68;76;950.19;291;598;958
-5;-0.26;77;950.22;286;594;954
-5;-0.23;78;950.20;286;594;954
-5;-0.01;79;950.18;285;595;968
-5;0.12;79;950.17;285;595;968
-5;0.28;79;950.18;281;598;988
-5;0.39;80;950.18;284;607;1015
-5;0.52;80;950.18;289;632;1096
-5;0.65;80;950.18;288;633;1092
-5;0.85;80;950.23;288;636;1061
-5;1.03;80;950.19;289;636;1061
-5;1.26;80;950.21;289;632;1038
-5;1.51;80;950.18;288;630;1035
-5;1.79;80;950.23;283;616;1006
-5;1.91;80;950.26;283;616;1006
-5;2.07;80;950.24;282;614;1000
-5;2.15;80;950.25;282;614;1000
-5;2.31;80;950.27;279;591;979
-5;2.42;80;950.21;279;591;979
-5;2.60;80;950.20;285;583;945
-5;2.70;80;950.21;281;575;932
-5;2.79;80;950.18;273;552;889
-5;2.91;80;950.22;273;552;889
-5;3.10;79;950.19;273;540;847
-5;3.23;79;950.21;273;540;847
-5;3.36;79;950.22;266;516;815
-5;3.46;79;950.23;266;516;815
-5;3.59;79;950.21;263;505;797
-5;3.69;79;950.18;263;505;797
-5;3.89;78;950.22;258;503;790
-5;3.94;78;950.20;258;503;790
